timepix_measurement_id,timepix_file,timepix_trigger_file,timepix_start_unix,timepix_start_utc,timepix_trigger_end_unix,timepix_trigger_end_utc,tdaq_run_number,tdaq_root_file,tdaq_start_unix,tdaq_start_utc,tdaq_end_unix,tdaq_end_utc,tdaq_elapsed_seconds,tdaq_scaler_branch,tdaq_scaler_wraps,tdaq_entries,match_method,overlap_seconds,timepix_start_minus_tdaq_start_seconds
1377,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1377.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1377_trigger.txt,1787253956.953000,2026-08-20T19:25:56.953000+00:00,1787254001.954175,2026-08-20T19:26:41.954175+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,45.001175,10349.953000
1378,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1378.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1378_trigger.txt,1787254018.164000,2026-08-20T19:26:58.164000+00:00,1787254059.560704,2026-08-20T19:27:39.560704+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,41.396704,10411.164000
1379,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1379.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1379_trigger.txt,1787254079.376000,2026-08-20T19:27:59.376000+00:00,1787254118.370525,2026-08-20T19:28:38.370525+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,38.994525,10472.376000
1380,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1380.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1380_trigger.txt,1787254140.586000,2026-08-20T19:29:00.586000+00:00,1787254175.959517,2026-08-20T19:29:35.959517+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,35.373517,10533.586000
1381,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1381.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1381_trigger.txt,1787254201.797000,2026-08-20T19:30:01.797000+00:00,1787254233.541947,2026-08-20T19:30:33.541947+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,31.744947,10594.797000
1382,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1382.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1382_trigger.txt,1787254263.011000,2026-08-20T19:31:03.011000+00:00,1787254319.963881,2026-08-20T19:31:59.963881+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,56.952881,10656.011000
1383,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1383.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1383_trigger.txt,1787254324.225000,2026-08-20T19:32:04.225000+00:00,1787254377.573231,2026-08-20T19:32:57.573231+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,53.348231,10717.225000
1384,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1384.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1384_trigger.txt,1787254385.435000,2026-08-20T19:33:05.435000+00:00,1787254435.175779,2026-08-20T19:33:55.175779+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,49.740779,10778.435000
1385,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1385.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1385_trigger.txt,1787254446.647000,2026-08-20T19:34:06.647000+00:00,1787254492.748516,2026-08-20T19:34:52.748516+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,46.101516,10839.647000
1386,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1386.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1386_trigger.txt,1787254507.858000,2026-08-20T19:35:07.858000+00:00,1787254550.351822,2026-08-20T19:35:50.351822+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,42.493822,10900.858000
1387,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1387.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1387_trigger.txt,1787254569.071000,2026-08-20T19:36:09.071000+00:00,1787254607.889593,2026-08-20T19:36:47.889593+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,38.818593,10962.071000
1388,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1388.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1388_trigger.txt,1787254630.286000,2026-08-20T19:37:10.286000+00:00,1787254665.569326,2026-08-20T19:37:45.569326+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,35.283326,11023.286000
1389,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1389.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1389_trigger.txt,1787254691.499000,2026-08-20T19:38:11.499000+00:00,1787254751.498927,2026-08-20T19:39:11.498927+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,59.999927,11084.499000
1390,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1390.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1390_trigger.txt,1787254752.710000,2026-08-20T19:39:12.710000+00:00,1787254780.669314,2026-08-20T19:39:40.669314+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,27.959314,11145.710000
1391,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1391.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1391_trigger.txt,1787254813.923000,2026-08-20T19:40:13.923000+00:00,,,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,timepix_start_inside_tdaq,0.000000,11206.923000
1392,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1392.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1392_trigger.txt,1787254875.137000,2026-08-20T19:41:15.137000+00:00,,,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,timepix_start_inside_tdaq,0.000000,11268.137000
1393,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1393.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1393_trigger.txt,1787254936.350000,2026-08-20T19:42:16.350000+00:00,,,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,timepix_start_inside_tdaq,0.000000,11329.350000
1394,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1394.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1394_trigger.txt,1787254997.560000,2026-08-20T19:43:17.560000+00:00,,,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,timepix_start_inside_tdaq,0.000000,11390.560000
1395,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1395.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1395_trigger.txt,1787255058.773000,2026-08-20T19:44:18.773000+00:00,1787255104.766414,2026-08-20T19:45:04.766414+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,45.993414,11451.773000
1396,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1396.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1396_trigger.txt,1787255119.985000,2026-08-20T19:45:19.985000+00:00,1787255162.341471,2026-08-20T19:46:02.341471+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,42.356471,11512.985000
1397,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1397.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1397_trigger.txt,1787255181.196000,2026-08-20T19:46:21.196000+00:00,1787255241.195903,2026-08-20T19:47:21.195903+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,59.999903,11574.196000
1398,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1398.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1398_trigger.txt,1787255242.436000,2026-08-20T19:47:22.436000+00:00,1787255299.175370,2026-08-20T19:48:19.175370+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,56.739370,11635.436000
1399,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1399.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1399_trigger.txt,1787255303.649000,2026-08-20T19:48:23.649000+00:00,1787255356.771260,2026-08-20T19:49:16.771260+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,53.122260,11696.649000
1400,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1400.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1400_trigger.txt,1787255364.860000,2026-08-20T19:49:24.860000+00:00,1787255414.360896,2026-08-20T19:50:14.360896+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,49.500896,11757.860000
1401,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1401.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1401_trigger.txt,1787255426.072000,2026-08-20T19:50:26.072000+00:00,1787255485.164721,2026-08-20T19:51:25.164721+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,59.092721,11819.072000
1402,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1402.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1402_trigger.txt,1787255487.284000,2026-08-20T19:51:27.284000+00:00,1787255542.774354,2026-08-20T19:52:22.774354+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,55.490354,11880.284000
1403,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1403.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1403_trigger.txt,1787255548.496000,2026-08-20T19:52:28.496000+00:00,1787255600.351087,2026-08-20T19:53:20.351087+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,51.855087,11941.496000
1404,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1404.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1404_trigger.txt,1787255609.711000,2026-08-20T19:53:29.711000+00:00,1787255657.964493,2026-08-20T19:54:17.964493+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,48.253493,12002.711000
1405,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1405.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1405_trigger.txt,1787255670.924000,2026-08-20T19:54:30.924000+00:00,1787255715.573304,2026-08-20T19:55:15.573304+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,44.649304,12063.924000
1406,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1406.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1406_trigger.txt,1787255732.139000,2026-08-20T19:55:32.139000+00:00,1787255773.169632,2026-08-20T19:56:13.169632+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,41.030632,12125.139000
1407,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1407.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1407_trigger.txt,1787255793.351000,2026-08-20T19:56:33.351000+00:00,1787255853.350918,2026-08-20T19:57:33.350918+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,59.999918,12186.351000
1408,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1408.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1408_trigger.txt,1787255854.602000,2026-08-20T19:57:34.602000+00:00,1787255911.158582,2026-08-20T19:58:31.158582+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,56.556582,12247.602000
1409,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1409.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1409_trigger.txt,1787255915.815000,2026-08-20T19:58:35.815000+00:00,1787255968.771646,2026-08-20T19:59:28.771646+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,52.956646,12308.815000
1410,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1410.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1410_trigger.txt,1787255977.025000,2026-08-20T19:59:37.025000+00:00,1787256026.331671,2026-08-20T20:00:26.331671+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,49.306671,12370.025000
1411,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1411.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1411_trigger.txt,1787256038.239000,2026-08-20T20:00:38.239000+00:00,1787256083.963618,2026-08-20T20:01:23.963618+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,45.724617,12431.239000
1412,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1412.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1412_trigger.txt,1787256099.452000,2026-08-20T20:01:39.452000+00:00,1787256141.571455,2026-08-20T20:02:21.571455+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,42.119455,12492.452000
1413,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1413.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1413_trigger.txt,1787256160.663000,2026-08-20T20:02:40.663000+00:00,1787256220.662284,2026-08-20T20:03:40.662284+00:00,1787243607,/Users/berare/BL4S/TDAQ_stateofArt/1787243607.root,1787243607.000000,2026-08-20T16:33:27+00:00,1787294531.000000,2026-08-21T06:42:11+00:00,50924.000000,Scaler0_ch15,11,884719,overlap,59.999284,12553.663000
1414,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1414.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1414_trigger.txt,1787269188.683000,2026-08-20T23:39:48.683000+00:00,1787269222.758031,2026-08-20T23:40:22.758031+00:00,1787269191,/Users/berare/BL4S/TDAQ_stateofArt/1787269191.root,1787269191.000000,2026-08-20T23:39:51+00:00,1787410786.000000,2026-08-22T14:59:46+00:00,141595.000000,Scaler0_ch15,32,2010193,near_tdaq_start,31.758031,-2.317000
1415,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1415.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1415_trigger.txt,1787269245.893000,2026-08-20T23:40:45.893000+00:00,1787269280.372280,2026-08-20T23:41:20.372280+00:00,1787269191,/Users/berare/BL4S/TDAQ_stateofArt/1787269191.root,1787269191.000000,2026-08-20T23:39:51+00:00,1787410786.000000,2026-08-22T14:59:46+00:00,141595.000000,Scaler0_ch15,32,2010193,near_tdaq_start,34.479280,54.893000
1416,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1416.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1416_trigger.txt,1787269303.103000,2026-08-20T23:41:43.103000+00:00,1787269337.939508,2026-08-20T23:42:17.939508+00:00,1787269191,/Users/berare/BL4S/TDAQ_stateofArt/1787269191.root,1787269191.000000,2026-08-20T23:39:51+00:00,1787410786.000000,2026-08-22T14:59:46+00:00,141595.000000,Scaler0_ch15,32,2010193,near_tdaq_start,34.836508,112.103000
1417,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1417.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1417_trigger.txt,1787269360.315000,2026-08-20T23:42:40.315000+00:00,1787269360.769904,2026-08-20T23:42:40.769904+00:00,1787269191,/Users/berare/BL4S/TDAQ_stateofArt/1787269191.root,1787269191.000000,2026-08-20T23:39:51+00:00,1787410786.000000,2026-08-22T14:59:46+00:00,141595.000000,Scaler0_ch15,32,2010193,near_tdaq_start,0.454904,169.315000
1418,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1418.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1418_trigger.txt,1787269417.528000,2026-08-20T23:43:37.528000+00:00,,,1787269191,/Users/berare/BL4S/TDAQ_stateofArt/1787269191.root,1787269191.000000,2026-08-20T23:39:51+00:00,1787410786.000000,2026-08-22T14:59:46+00:00,141595.000000,Scaler0_ch15,32,2010193,timepix_start_inside_tdaq,0.000000,226.528000
1419,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1419.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1419_trigger.txt,1787269474.741000,2026-08-20T23:44:34.741000+00:00,1787269510.771446,2026-08-20T23:45:10.771446+00:00,1787269191,/Users/berare/BL4S/TDAQ_stateofArt/1787269191.root,1787269191.000000,2026-08-20T23:39:51+00:00,1787410786.000000,2026-08-22T14:59:46+00:00,141595.000000,Scaler0_ch15,32,2010193,overlap,36.030446,283.741000
1420,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1420.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1420_trigger.txt,1787269531.952000,2026-08-20T23:45:31.952000+00:00,1787269568.352196,2026-08-20T23:46:08.352196+00:00,1787269191,/Users/berare/BL4S/TDAQ_stateofArt/1787269191.root,1787269191.000000,2026-08-20T23:39:51+00:00,1787410786.000000,2026-08-22T14:59:46+00:00,141595.000000,Scaler0_ch15,32,2010193,overlap,36.400196,340.952000
1421,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1421.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1421_trigger.txt,1787269589.163000,2026-08-20T23:46:29.163000+00:00,1787269625.961941,2026-08-20T23:47:05.961941+00:00,1787269191,/Users/berare/BL4S/TDAQ_stateofArt/1787269191.root,1787269191.000000,2026-08-20T23:39:51+00:00,1787410786.000000,2026-08-22T14:59:46+00:00,141595.000000,Scaler0_ch15,32,2010193,overlap,36.798941,398.163000
1422,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1422.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_1422_trigger.txt,1787269646.374000,2026-08-20T23:47:26.374000+00:00,1787269683.561867,2026-08-20T23:48:03.561867+00:00,1787269191,/Users/berare/BL4S/TDAQ_stateofArt/1787269191.root,1787269191.000000,2026-08-20T23:39:51+00:00,1787410786.000000,2026-08-22T14:59:46+00:00,141595.000000,Scaler0_ch15,32,2010193,overlap,37.187867,455.374000
